income,family_size,spending_score,expenses
110770,4,6,52987.25
24379,2,5,17843.33
95001,3,4,27672.28
75544,1,6,36666.46
123531,7,9,80383.33
109074,4,4,44565.67
58984,3,1,25780.86
27343,6,8,43996.37
25341,7,1,42988.51
143258,6,3,61266.72
134043,4,3,48749.71
46267,7,7,45092.15
110112,3,7,44644.62
47871,1,7,15919.77
101506,6,7,63144.67
60959,5,4,40370.97
116423,4,4,52799.54
85029,4,8,43905.82
74828,2,3,31629.54
128880,4,6,58525.86
101670,6,4,57111.39
144975,5,6,70172.9
74758,2,4,31212.23
141321,7,9,94547.16
57179,2,10,29350.86
129224,1,5,40306.17
77516,3,10,47662.81
29159,5,8,31574.63
56667,7,2,48677.76
22730,4,4,29529.36
65503,2,10,37767.4
106726,6,3,54125.25
100407,2,7,45475.71
57969,6,8,44961.0
116190,1,9,57781.8
135224,7,5,78004.52
44971,5,3,33723.43
35308,1,5,15493.52
114739,2,2,37289.36
42256,5,4,36349.69
84723,3,8,43461.76
140248,5,4,63214.75
145542,7,8,79821.31
44076,6,2,42154.2
37952,5,10,38801.4
124105,5,7,70445.01
133174,2,8,56102.38
99640,6,4,64595.6
141934,2,9,62131.43
92397,4,10,56228.58
136980,2,2,36671.51
59713,2,9,37262.87
119888,4,10,60568.05
109655,7,2,68980.94
143511,3,6,62897.19
25371,4,8,30192.29
57485,2,8,34440.57
144768,5,10,87134.91
102127,7,8,72191.25
130485,1,7,47258.12
115822,2,2,43742.82
25897,4,5,25089.66
144677,3,7,64414.4
31327,2,9,15468.98
43936,3,4,17708.89
82861,3,4,35707.37
98117,5,4,55310.37
20643,5,5,26865.78
148966,1,6,55271.52
133610,1,4,40570.95
59424,7,8,60022.68
143838,2,5,69749.06
47302,6,3,40309.0
131139,6,10,80459.3
147588,6,7,80887.61
31305,2,8,22316.3
98327,5,7,46537.2
24817,7,1,39961.83
47844,7,8,45396.2
73415,3,8,41752.45
64071,2,6,27233.76
99926,4,2,42617.9
68890,1,1,20180.51
69479,5,10,55372.19
40685,2,10,31763.8
113749,7,6,78233.76
26314,5,8,46042.2
39137,3,4,30068.81
36676,6,5,42808.88
83673,1,10,40069.15
130593,1,9,51892.56
87263,2,3,38120.85
124191,4,9,70897.47
87730,6,9,63768.25
128502,7,9,73599.59
94552,6,3,58386.65
124913,6,8,80607.48
64713,7,3,49620.77
104587,7,10,68768.04
40764,7,5,37859.08
70838,6,5,52298.32
149228,3,3,55392.22
109181,7,10,73221.45
69413,3,7,35440.51
33290,5,1,26532.47
96196,3,7,47617.48
92361,1,1,22060.3
132622,2,6,50457.62
32953,6,10,37579.86
125879,4,5,49613.77
25476,7,9,45036.83
44378,4,10,36903.53
136350,5,5,71369.3
84489,1,10,39464.56
28932,7,10,50228.03
34334,6,4,41339.37
79214,3,7,35664.41
113451,7,9,76546.33
136043,4,9,70129.0
37845,7,6,41271.39
51768,4,4,40814.57
97193,4,2,39468.44
140196,3,2,46453.28
134208,6,5,66024.77
73218,5,4,55352.26
51195,2,8,32738.1
90470,4,7,44186.93
95386,7,9,67142.55
79149,3,4,34857.99
24139,5,4,39340.82
96406,2,1,31269.71
52489,2,4,25560.79
100722,6,1,48596.88
102082,2,5,40164.47
141811,2,7,56316.99
139037,4,6,72162.98
80370,1,3,35401.09
136050,4,1,48552.32
65563,1,1,23093.92
133439,2,8,52238.37
42187,1,4,14494.34
146269,7,9,94970.46
43034,1,8,22564.61
126567,5,7,68692.78
147920,5,9,75653.72
132090,7,4,66538.96
48025,3,4,21299.72
126937,3,5,52447.69
85696,5,7,54450.95
43969,6,10,42079.0
70070,6,3,45432.55
143229,3,5,51679.01
124490,6,8,72930.57
107723,1,5,41526.65
50901,6,10,50127.37
73597,4,2,36644.79
90534,5,1,43856.58
103905,2,9,51085.49
98537,5,3,42069.0
51765,4,1,27279.4
91748,1,8,39309.22
84608,3,5,37048.08
35145,4,3,23941.15
138474,4,9,65000.07
110113,4,5,48730.92
50359,7,2,56831.78
117623,6,7,77095.34
148447,5,1,60406.22
115574,4,4,47201.6
34783,2,2,24676.58
47490,3,1,30812.81
103248,2,5,38764.65
20495,3,4,25439.67
97313,6,6,59322.53
66631,4,8,42370.89
62024,5,4,36484.71
117549,2,3,42293.04
136061,2,10,61711.71
108149,2,4,44001.89
126243,4,5,54765.5
85997,6,2,56857.56
22803,5,4,31962.16
145966,7,1,58055.3
91354,6,5,57338.48
66873,1,6,21795.58
24927,5,10,27920.15
32421,6,3,38208.51
147118,1,8,52742.35
112060,1,4,39285.08
43516,3,3,23603.42
53104,3,3,24569.13
56509,5,5,50442.15
133861,1,9,57624.63
112545,1,9,50703.51
29578,3,7,27326.57
90635,6,8,63605.98
103316,6,1,60557.65
79033,1,3,24555.34
137080,1,7,64536.3
66552,1,10,27147.32
44656,1,10,19030.72
102206,5,2,50315.79
114075,5,2,52085.54
72643,6,8,54253.84
113390,6,4,57361.02
108565,2,5,44026.47
31132,6,2,42397.42
21513,4,2,26957.82
31498,4,9,26933.99
126607,6,6,70844.62
119239,2,10,61352.45
124195,7,9,88347.85
78793,3,10,45512.13
40681,5,4,40466.4
118773,5,3,60817.99
113492,7,1,53130.18
94070,7,7,71661.19
78659,7,1,54166.92
78857,1,8,26974.32
146214,6,9,84216.62
41937,5,8,35195.62
60709,6,8,51893.89
145074,6,6,70146.4
73430,4,2,41521.36
128522,3,1,33847.13
72263,4,1,34917.94
139472,1,8,51051.07
96624,5,2,40679.34
94213,7,10,66182.26
109961,7,4,69740.23
122681,5,3,57548.07
72692,6,7,57224.72
32626,5,10,41483.24
126410,6,3,59250.69
120598,3,10,66567.2
85396,5,2,40836.85
92833,5,4,62011.21
143888,2,4,47676.78
41663,2,5,19961.1
45318,2,2,22133.71
137500,4,5,64975.53
69747,5,2,40296.78
127576,1,9,45699.29
121233,4,9,72300.52
24630,4,7,31385.78
30740,4,1,22127.67
24273,1,5,15627.09
128436,5,2,57973.63
68145,6,10,62763.56
29783,7,6,40528.13
141003,4,1,51145.6
86999,4,1,34565.1
95012,1,7,43246.21
21285,2,6,15796.83
82463,4,4,50779.31
90766,1,3,31704.72
146044,5,2,65099.68
95689,7,6,63730.08
139566,6,9,82497.18
45604,7,9,59663.57
132802,6,3,61720.49
22036,7,1,46674.22
131129,2,1,35003.69
134602,7,9,86708.68
106957,7,4,63002.47
132828,6,3,72003.05
109098,2,3,42326.34
103229,1,2,27974.41
64432,1,3,18355.83
68090,6,7,56839.07
121731,2,4,42345.4
103134,4,1,48052.24
84814,2,4,25834.75
95822,7,3,62022.46
113255,6,4,64321.0
50766,5,9,44144.72
101918,2,6,44527.8
90994,4,10,57135.3
123555,7,9,78603.44
86693,5,4,44391.89
144228,4,8,67297.42
76133,3,5,41459.58
33013,2,10,21187.38
144876,7,2,70517.9
87630,5,2,38949.94
90057,2,6,38871.41
109249,5,10,66036.44
24556,5,4,40648.3
112016,7,2,59745.83
125257,3,2,37026.14
123999,2,9,54158.74
83995,2,6,38507.9
136911,4,9,69483.93
55885,5,7,45158.25
76979,6,10,65566.71
132418,1,5,48666.4
66700,5,10,61493.41
148960,6,7,74663.32
84857,4,5,48069.74
127813,6,6,76777.18
61586,4,6,47794.79
49366,6,5,46540.45
79128,6,2,45172.67
121544,2,4,41323.2
88125,7,5,66891.44
26481,6,8,30575.54
65599,6,4,45326.67
106168,7,5,67062.88
28486,3,4,29142.8
123395,5,3,53078.28
70029,7,6,60531.74
116702,3,9,64989.77
75881,4,7,45211.37
136611,5,3,67879.45
50975,2,6,23884.37
49638,6,2,38045.67
22425,4,4,21562.61
64067,4,1,37097.66
24873,1,4,13153.99
106207,4,6,57852.03
27268,4,3,32257.8
94883,1,7,44543.81
21469,2,1,9155.71
108901,5,5,53956.08
73203,1,6,27703.59
136423,2,2,52984.84
113950,5,5,64783.79
108796,6,6,72026.12
32386,4,10,29205.04
71984,1,6,25784.11
40817,6,4,43508.8
82288,7,3,54128.04
31752,4,4,26104.34
28844,3,4,18355.04
37299,2,4,22523.62
147764,6,6,80803.61
55726,7,6,43605.7
50901,3,9,39251.64
69444,1,1,15252.2
133796,7,8,82568.31
91048,6,8,59491.91
43983,6,3,42804.44
91573,2,10,49830.77
37166,1,7,26755.67
53905,1,9,18552.92
133832,6,3,64396.21
130420,5,2,53624.34
48648,3,7,30607.69
114685,6,8,79438.71
94846,2,5,39107.45
78351,2,1,29370.91
34302,2,9,23380.78
64300,1,10,22216.55
33189,4,4,21100.14
28656,3,9,22921.84
84216,7,5,69315.44
25772,6,6,39998.05
24343,3,5,32968.41
20076,2,6,24474.2
27408,5,1,37273.93
90429,4,7,53361.74
124774,4,4,48127.31
56868,3,8,28790.42
29706,6,3,42144.88
26418,7,1,35243.74
44908,4,4,27422.12
72465,7,7,56611.1
43343,4,9,33777.3
102331,7,10,80454.29
124682,6,4,62981.2
28461,3,2,18045.8
22936,7,2,42238.19
34061,5,8,24644.8
130278,2,6,61028.07
61886,7,9,66852.31
20010,3,3,15937.87
79601,6,1,48114.68
142398,4,10,87321.26
60637,3,8,34329.22
92276,4,6,45990.02
37792,3,2,17134.93
148344,5,9,84128.44
90792,4,7,58892.83
131669,2,2,42838.53
123722,1,3,42153.28
31153,4,4,30556.25
132205,7,9,85082.91
66948,3,6,34776.99
24269,2,4,23834.32
148277,6,1,59305.92
131246,1,3,32998.36
140152,4,7,58135.32
60624,6,7,55389.79
72055,3,1,29035.25
95566,6,1,52996.56
67644,5,5,36186.58
47601,6,4,40488.11
117634,6,9,82811.58
79836,4,7,49216.21
84268,5,10,51930.27
86077,1,3,21322.25
123280,7,1,64796.54
110630,1,6,33152.98
72595,1,6,31628.83
21646,6,5,36236.82
23350,1,3,2794.53
62824,6,8,47323.82
82914,2,8,42254.43
24002,4,3,21726.08
124591,5,1,57312.85
143145,6,5,80236.73
108533,4,2,45010.99
31207,1,2,13943.05
30796,6,6,39868.31
57196,2,3,24153.28
100063,4,7,49442.67
89015,4,4,50380.21
55564,3,1,21746.49
29466,6,8,42976.18
139822,5,7,68127.99
53242,5,2,32885.78
30356,3,10,19391.39
37141,5,8,44428.74
22867,2,5,11307.78
60336,6,3,48134.29
91230,7,1,56164.98
132627,6,2,66277.97
25697,4,2,20925.35
119198,1,1,28645.68
94212,5,7,52104.81
52091,1,10,22277.22
86584,5,5,62843.85
70917,6,6,49768.74
54013,2,3,17079.29
34409,7,5,40604.02
32741,4,10,34097.42
110228,7,2,75824.14
136265,7,9,92445.75
58367,6,10,61422.07
105353,2,6,40989.14
52947,4,10,33592.6
97641,5,4,58570.9
42728,1,7,13711.59
100862,5,9,60874.55
52912,3,3,21201.54
95064,3,3,41628.78
46026,5,2,34329.98
89993,7,7,63015.99
29189,5,3,28721.15
53578,7,7,54665.03
136421,4,1,54139.07
64058,1,5,28429.77
123205,3,9,67730.24
146698,7,7,86140.01
44184,5,10,49049.21
104613,7,2,62150.04
117919,5,10,72137.53
65525,2,10,38131.41
23420,5,6,27773.32
132974,4,7,59318.75
32718,5,10,42507.65
21854,1,1,6623.47
120722,7,9,85521.6
21217,7,5,34117.67
27185,4,4,24952.74
32223,5,5,32984.33
93916,3,4,35687.94
125983,6,3,59571.3
113513,1,9,57020.71
109856,2,4,37237.17
67244,3,3,35336.5
95571,2,10,46624.71
39916,6,4,46888.07
113562,3,6,48571.17
26112,3,8,31113.56
67766,3,1,33968.26
132800,4,4,56946.41
55490,3,9,39340.73
137028,7,6,78722.4
73165,5,2,44551.79
62385,6,5,45270.49
88470,6,4,52924.74
111687,5,4,59542.53
136581,5,6,71037.27
138833,2,7,62602.81
118367,3,2,39654.1
139127,7,4,73869.43
68911,6,8,43898.28
58020,2,1,17414.59
50475,2,8,23645.84
149751,3,1,40062.25
110347,5,9,64640.26
99790,5,2,54200.99
103588,5,6,60101.42
76965,5,4,54645.07
91581,3,9,55858.4
56398,6,7,49967.57
71860,4,4,41690.68
149711,1,6,58958.2
38942,5,3,34463.96
47142,4,8,41484.13
50286,6,7,49324.5
142324,6,9,85429.64
83357,3,6,39282.05
54900,7,7,49637.73
35369,4,10,34229.46
51091,1,10,27096.37
82490,3,1,36699.65
101323,1,1,21740.34
128792,7,8,86181.13
115981,5,6,64853.01
145160,3,10,71524.04
123616,1,6,47152.61
117912,3,7,51140.77
140926,6,3,61460.51
37574,2,1,26726.21
88385,7,7,53819.6
147689,5,1,62358.94
128081,4,8,66485.46
101494,7,5,59596.28
147454,2,10,66267.42
67165,2,9,43092.34
26335,3,2,22195.06
114675,3,9,58434.81
51877,2,4,24202.13
49610,7,4,47495.1
51207,7,7,51762.16
70648,1,10,30476.17
124749,6,8,73197.56
113877,4,3,55959.91
141580,4,4,59565.44
49871,3,7,24274.86
50964,5,8,43529.91
20706,6,3,29611.87
29677,2,3,19381.29
109041,7,5,70527.27
138456,5,10,71695.2
71548,2,1,29495.44
41194,3,5,22315.64
60208,3,1,29762.03
56270,7,5,57513.57
114669,6,3,59203.65
62825,6,9,52593.57
94853,4,8,58588.25
138930,2,8,58401.78
129206,5,10,81535.0
37032,3,9,24966.08
64367,2,6,30406.85
124559,7,2,61748.54
81669,4,9,50473.67
28605,2,5,18312.29
49752,7,8,67813.06
20032,6,4,42792.71
32120,7,3,45842.24
89334,3,2,33236.74
80696,5,10,56294.2
86125,6,9,67429.68
133372,3,7,58032.06
43336,5,1,26926.73
57386,2,10,35754.3
103993,4,8,57401.9
73779,5,7,48813.49
27500,5,7,38253.0
72606,4,6,41706.91
93661,6,5,57934.94
137396,5,7,73364.31
118907,4,8,63848.28
139036,1,5,40027.81
23250,7,3,42281.68
141874,3,2,48968.9
138253,2,3,46176.99
106620,6,6,72347.61
140086,7,5,69930.43
49582,4,3,36268.85
65352,5,3,47131.13
113726,6,9,83509.2
42672,2,4,28421.1
99897,2,6,38513.68
129291,6,7,73887.45
145438,7,4,82489.47
143051,5,5,79581.84
125133,5,2,47612.21
79527,7,2,54620.71
93854,3,6,57930.33
34099,2,9,33903.87
135192,7,10,77956.54
106569,5,4,61197.76
70501,5,5,57216.44
26233,7,6,47069.53
138191,7,5,79729.29
20198,1,4,18807.67
40250,3,9,29132.23
99824,7,4,60363.65
97700,7,2,51847.73
42769,4,4,36191.55
66684,7,3,55551.07
60538,3,8,30046.18
58327,2,10,42044.34
90772,5,1,45046.97
37231,2,3,25996.02
116377,5,2,51523.86
125776,4,6,55149.82
50055,3,5,23224.3
23992,3,4,26813.88
54105,2,10,40049.93
26539,5,2,20837.52
49578,4,8,33148.61
128299,2,4,50624.78
23542,5,3,36208.84
23517,4,9,28361.3
59761,7,2,48823.96
54333,7,9,57463.11
93117,2,8,39104.76
104228,1,5,41720.58
132987,7,10,83369.34
128100,3,1,44600.87
149348,7,7,75855.42
48562,7,1,46210.89
62033,3,8,33072.12
26721,2,7,26490.07
104214,6,10,73706.07
27981,6,6,34771.78
144129,6,5,70464.89
148756,5,3,61819.43
109091,3,9,55147.35
21325,1,10,17041.51
51785,3,3,29678.17
122870,4,4,57636.05
115713,2,6,36505.0
62705,6,8,52936.29
80683,4,9,43260.54
103562,4,6,51945.36
118570,4,4,58793.45
70791,1,1,30110.75
99777,6,1,48935.38
94777,3,5,52299.41
50189,2,1,25190.66
91174,4,5,46228.79
137884,2,1,40625.78
30284,7,10,40212.59
135072,4,9,65863.07
110653,3,9,56318.01
95108,5,3,45500.38
48155,7,10,51792.45
58034,1,3,19802.69
27725,6,8,31663.8
31165,5,2,42530.74
95775,3,2,29867.12
144773,1,4,46206.68
94742,1,1,24138.01
144364,3,7,62911.14
116698,7,5,66639.86
75190,4,3,48153.18
49291,7,3,46932.74
83001,3,6,49517.8
64949,6,1,33320.45
51034,7,5,58044.04
54168,7,9,53179.32
21170,1,6,12494.17
62922,1,4,23215.11
102691,5,3,36087.37
144553,5,7,73334.02
41908,7,6,46848.7
24377,1,1,4740.28
102638,5,6,58347.36
52515,3,6,29326.3
38729,1,1,11498.12
134494,2,3,45785.83
33328,2,6,21679.24
66859,3,5,38627.51
70881,3,9,47511.27
75336,3,1,30968.69
101076,2,5,38523.11
29663,2,3,23362.09
96801,4,9,50996.79
60485,3,5,28177.89
72295,4,7,39857.52
85779,7,9,70181.95
116111,7,2,57795.24
133739,1,10,58831.37
130088,3,4,50330.17
58295,2,1,31587.75
35999,5,4,33736.97
34140,2,9,19925.67
62350,6,7,47849.26
118460,2,8,48232.29
33382,5,1,39376.25
146959,2,3,52660.5
44652,7,4,44880.08
125508,6,2,61048.81
29945,5,6,37127.57
117268,5,8,68301.17
112341,6,2,61607.37
26070,2,7,23360.28
21804,4,5,17768.41
60690,1,9,25295.92
130710,4,1,45531.12
89655,6,3,54875.0
80237,2,8,39530.45
51236,1,6,23769.87
102875,6,1,51015.43
32150,2,2,30937.72
67173,2,2,27980.29
92284,7,7,59322.86
53479,3,4,36670.75
136387,3,7,62601.92
60996,1,4,25228.86
126805,6,5,74374.32
29208,3,9,18840.91
79557,7,6,49252.93
102100,6,8,66950.03
97417,5,2,57259.36
137432,4,2,54958.59
146202,2,5,53907.08
52874,4,9,36381.01
104711,4,10,57508.26
58260,7,7,60022.2
46223,7,10,52968.83
144853,6,2,64105.97
108535,6,8,66944.73
101379,3,10,55854.09
71822,6,6,52389.32
138397,4,5,66587.36
60182,2,7,26926.93
54675,1,10,31668.61
125935,7,2,56143.94
101384,3,2,23327.13
102954,3,2,37507.3
90146,2,5,40477.32
109378,5,9,60391.62
61887,4,8,41425.4
85891,6,4,59200.86
127183,4,1,52255.25
43768,5,5,46742.32
60961,6,5,50238.83
109112,2,10,51433.64
37251,2,6,16571.7
40912,7,10,51018.22
135296,7,2,68122.08
98399,4,2,42037.84
99783,7,3,57712.31
109604,6,6,70190.17
106176,2,10,43799.12
44564,2,3,12383.89
124241,3,4,45431.61
25947,1,9,17273.36
27347,4,8,33433.27
21262,4,9,30122.6
95406,4,8,57174.48
96915,6,1,51019.62
54914,4,10,41545.65
43460,6,10,55211.48
138684,1,8,50476.55
21117,4,6,14764.97
71637,7,7,68777.64
60668,7,7,52387.77
54976,2,9,32578.69
23777,1,2,12602.71
39589,4,8,30688.2
149254,6,10,87182.64
97636,7,9,77110.25
106086,6,7,61485.33
29985,4,8,41279.22
29054,7,2,50443.54
132509,2,6,45521.66
145746,6,6,76885.92
56184,3,4,31650.72
102896,6,4,62709.39
90835,5,8,62860.19
21958,3,5,26185.19
122215,5,1,58177.84
57183,6,1,41563.03
102197,5,9,72047.75
48777,2,9,23928.34
101618,4,4,51487.03
126688,1,4,33950.48
112500,2,8,55877.25
77505,1,3,25161.06
68731,2,6,38602.65
85661,5,8,51679.06
121305,5,5,60549.38
134360,4,5,59284.7
147394,2,10,64504.14
133337,7,3,63835.4
68448,1,10,29803.88
56389,3,9,38915.15
143280,5,3,59463.54
68541,6,7,57372.0
88738,4,3,40930.79
56060,6,4,46714.04
43187,3,4,29917.49
99705,6,4,64531.62
27671,3,2,18019.28
144058,7,4,77920.66
50568,2,2,20358.2
105438,2,4,43645.19
35304,4,5,30678.41
96815,1,4,28295.65
78697,3,3,41576.98
36671,1,6,11386.72
125801,6,10,78096.43
71071,6,4,41545.93
78761,6,8,55521.31
90075,6,8,63222.3
47526,6,8,40836.13
125716,5,10,70425.21
65908,5,8,52197.74
67283,3,5,33586.97
84273,2,6,43037.2
57315,7,4,52285.22
74212,4,8,48357.87
64176,3,3,23134.98
135250,7,2,75472.4
47163,2,10,30407.27
44689,6,9,40229.68
132506,6,6,61079.0
121935,5,7,65125.33
62332,1,1,17591.52
89890,2,4,40353.36
51711,2,1,16374.62
140077,5,5,70989.48
75518,3,9,45467.41
21897,1,5,12880.75
35455,4,10,43425.42
51826,1,8,27302.13
96303,1,4,32286.06
50182,4,9,33996.17
21157,6,4,42546.44
119997,3,6,54244.12
61461,1,9,36113.11
59155,3,4,29120.98
65166,5,9,54437.23
62035,2,3,19953.38
143304,2,8,59059.12
108438,7,2,67246.09
98910,6,6,63717.39
112596,5,5,61247.51
35823,7,10,49917.4
59554,2,10,31507.56
125580,7,5,68557.89
103109,7,3,53354.0
90878,7,5,64248.82
60482,3,4,26173.7
85145,1,1,31483.97
20315,3,6,27892.22
143231,3,2,45332.93
93201,5,1,50769.56
138497,3,3,56515.01
23295,3,10,25185.22
119644,3,1,44368.98
67733,4,4,35396.67
52169,1,9,19547.55
93817,1,8,43060.38
145359,4,5,76300.52
54824,2,6,18342.04
59621,3,1,32593.03
24540,6,2,30178.39
148933,1,7,49609.13
70817,1,6,26162.83
63583,4,5,35725.62
38654,6,6,29356.18
119878,5,10,77540.62
79276,3,10,37012.07
96470,3,10,58655.44
41149,6,6,42055.2
79021,4,3,45501.33
76722,4,3,32790.16
92906,2,8,39991.82
149759,4,10,78468.93
101989,1,5,31740.11
60254,7,6,52183.34
139737,2,10,68952.9
118396,1,5,40057.18
66401,4,9,41997.95
141270,5,8,74597.87
135492,2,3,45255.28
114308,7,2,56997.83
113111,7,9,74314.51
58905,4,7,34146.25
70461,2,1,21249.73
46712,7,7,53584.69
53256,6,7,38951.22
89805,6,4,42717.93
41370,4,2,21244.63
32848,4,4,29406.51
146155,6,3,65817.77
137362,7,7,90514.65
55945,7,10,56731.34
51839,6,4,47233.71
76556,7,2,54955.03
22497,2,6,13145.57
54727,2,4,20025.35
22455,1,2,11680.41
105328,1,6,30721.42
28063,6,8,38318.06
143271,3,2,57496.2
67540,1,6,22481.11
32162,5,5,30421.83
48602,5,3,29098.35
56025,1,7,15119.9
118682,6,3,57441.3
115718,2,9,48162.71
94384,1,8,43439.19
118191,6,9,68165.38
111247,1,2,38347.59
124032,6,2,55781.03
38041,7,5,50908.57
65059,3,6,42638.15
116365,1,10,53045.34
99220,2,8,50899.91
120121,5,4,55620.44
73957,4,2,42003.18
103020,5,5,58842.49
64882,1,10,31911.45
110810,3,1,27160.66
29877,7,2,41488.43
52467,1,9,26196.34
38163,7,8,51087.01
23440,5,5,35143.87
106493,1,6,46939.1
79261,7,7,62972.67
80910,4,1,34776.7
106455,7,8,74245.15
108110,2,10,60893.42
107978,1,1,33910.35
31242,7,8,46737.46
42905,3,1,25504.29
110236,5,5,53295.92
51231,3,3,31518.53
41082,1,2,11180.01
85815,1,2,23339.21
43541,7,2,48213.84
90377,6,2,58687.11
30528,6,9,34314.93
133738,4,5,59322.07
34312,2,4,29222.89
103240,5,6,57268.48
84064,4,2,42570.65
126564,5,9,69189.67
118500,7,3,64465.63
109134,4,9,59309.86
39407,2,1,21680.7
149907,1,1,48088.47
74569,3,6,35028.2
114992,6,7,76794.2
21910,2,1,15847.14
54913,1,1,20234.64
119565,3,10,60878.01
74085,1,1,20408.16
148766,3,4,57830.63
33415,2,1,9204.18
22919,4,4,23687.43
80879,4,10,50460.99
38410,1,2,14836.84
67641,5,5,51590.08
135911,7,1,68322.89
42375,3,9,28065.35
74802,5,6,52098.14
77268,7,3,53871.12
56281,7,2,50341.22
76378,4,9,51470.98
53859,6,8,51316.63
113560,6,2,60403.38
43820,6,6,49088.27
140190,4,6,66619.74
113833,2,3,41343.25
134228,1,4,34878.7
113712,6,1,52072.42
139355,4,5,67904.26
97659,6,5,63459.59
40273,5,4,37982.79
112513,1,6,44449.42
44404,7,6,47232.23
28379,6,7,40556.95
148312,4,8,70401.16
40837,1,1,14393.37
111375,6,8,76415.28
60266,3,9,41052.2
91018,5,8,54570.53
125402,3,8,45013.16
132360,3,10,63696.7
108338,2,1,32965.2
110582,4,10,56787.99
134860,1,7,50941.07
97095,7,9,83161.78
79386,5,10,51381.4
146952,4,3,57426.9
130555,2,4,59105.49
20082,2,8,16910.6
81602,2,8,42528.77
71226,7,7,62720.84
109178,5,8,69703.85
95987,4,3,46994.99
47220,4,2,41022.39
72783,3,3,30808.38
75819,3,6,51918.64
35282,3,9,28212.46
127903,7,2,59158.48
133943,4,5,62661.81
148690,1,10,58535.77
125912,2,9,57708.85
145771,5,1,55930.1
138678,4,8,69483.78
78989,2,6,36662.79
133766,1,2,36688.92
110225,1,4,40929.42
59358,3,9,43417.6
28264,4,7,25826.52
124253,4,3,47737.68
149674,6,6,80069.49
75604,1,8,31551.71
32056,1,1,13714.63
33735,5,4,27218.51
99664,1,1,18455.8
39222,7,2,50933.54
142542,7,7,87253.54
110235,3,3,52425.27
106160,2,7,48402.94
99344,6,4,61390.34
118637,1,10,43238.49
118081,4,8,53542.11
47905,7,1,46289.62
58541,2,3,25998.26
119860,2,3,39024.18
67053,6,6,50295.49
48268,5,1,28161.91
50915,3,10,39250.6
97567,3,10,53533.36
107215,6,7,61306.44
51746,4,6,39886.43
107831,5,2,48403.86
124869,1,5,41579.42
108091,7,4,74028.69
54811,5,4,41162.73
144606,4,8,71855.81
129031,5,5,57501.72
84853,5,9,45210.72
122013,2,3,45419.36
29992,5,4,36765.52
108517,3,7,46788.26
122805,3,8,58003.27
47372,4,6,31583.15
135384,5,3,45284.5
119370,4,9,63194.09
107678,3,2,33902.38
22414,3,1,28599.54
76092,5,10,44310.37
71211,1,2,15910.54
70777,2,3,24888.77
53036,1,3,28770.86
73592,2,4,25023.8
81998,7,6,57598.5
24200,6,7,37707.81
68137,3,2,37688.76
40142,1,3,20902.13
121086,5,3,51335.66
122526,1,6,46266.62
44841,6,6,42625.02
23451,3,6,23542.98
55164,7,6,45801.15
56342,4,8,35573.16
128504,5,1,55414.45
109222,1,6,47667.72
108733,7,5,78099.11
108235,4,4,38314.79
28400,7,10,37188.28
109221,7,10,88136.23
99696,1,5,37626.17
82491,2,7,35992.49
87694,7,2,50669.91
115426,2,1,35904.85
38881,5,9,34004.93
71623,6,4,49050.56
122514,2,1,38057.17
25926,7,5,46776.5
62934,4,1,24291.11
67705,1,2,17004.55
95092,7,8,64372.5
98396,3,2,53623.95
104466,7,9,68785.1
57095,7,9,69167.17
71233,4,8,46464.07
95163,4,9,59030.59
135725,3,3,47069.73
53430,3,2,31267.57
83989,6,9,60863.38
62386,3,9,38161.05
48699,1,5,19699.43
123073,3,6,53801.39
78813,3,10,41764.99
125121,3,1,46131.27
22417,6,9,36483.42
94724,4,4,46004.17
94923,1,1,22507.74
43023,6,10,49281.59
105630,2,6,42647.89
94686,1,7,29982.75
122174,6,3,63621.7
114176,5,5,52864.14
34871,5,4,32621.68
30039,4,9,24514.55
52877,5,2,44214.55
66654,7,10,58168.57
129035,5,9,79074.0
43646,3,3,17181.07
78777,7,9,66135.38
95545,3,3,34485.89
146506,1,5,45244.79
84069,6,2,54258.39
50212,7,6,46810.3
135233,5,6,67791.13
48582,2,8,27303.79
96275,4,1,47894.97
66439,1,1,16360.48
137279,3,2,47570.01
31140,3,2,21633.72
33897,1,8,12078.28
98005,1,9,41624.64
85713,5,2,42162.81
65529,5,7,43766.0
78944,4,1,28829.71
52724,2,5,27739.12
22522,1,7,20105.69
143231,7,7,87867.2
31564,1,4,18200.02
87839,1,6,34875.08
137907,2,8,56262.02
145432,7,2,63047.23
50737,7,2,41919.2
32217,3,2,20827.09
73965,7,4,64054.21
37406,6,3,42021.4
57116,1,2,9889.14
27868,2,6,22510.5
139095,5,5,73188.53
101116,6,9,76131.09
38634,5,6,32848.04
67729,5,4,52914.52
28814,7,9,37053.54
78629,5,4,37790.03
61566,4,8,38379.65
134026,4,1,44682.26
46856,7,3,37112.48
149130,7,9,87004.4
147664,7,1,61626.43
132415,2,9,63341.88
121987,2,4,46430.67
85728,4,9,48361.02
99907,5,6,54922.02
138244,5,3,68461.75
146197,4,8,77509.79
147171,3,6,61166.48
36699,5,8,42820.93
27944,6,4,40435.27
140090,5,7,69092.19
122971,6,9,82386.86
62782,3,5,33950.77
22029,2,3,16110.02
58798,3,1,32616.48
